order_item_id,order_id,product_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
24870,3284,88,7,5683.06,6954.4,32827.02
24871,25908,65,10,10705.74,20057.79,86999.61
24872,18518,52,8,6091.71,7313.97,41419.71
24874,5620,13,4,2367.75,1777.92,7693.08
24875,17602,37,6,12056.37,15725.72,56612.5
24876,24050,293,9,10332.43,14976.37,78015.5
24877,25262,99,3,691.21,452.19,1621.44
24878,24953,24,4,7367.63,717.73,28752.79
24879,1215,64,3,3821.72,451.28,11013.88
24880,22590,73,3,7765.78,4192.71,19104.63
24881,11583,223,8,13617.97,1194.43,107749.33
24882,14526,149,9,5533.15,0.0,36400.13
24883,11873,6,8,9114.05,17784.71,55127.69
24884,4781,72,8,13214.78,6627.81,99090.43
24885,5316,189,2,4302.68,620.35,7985.01
24886,3708,241,2,11486.03,2415.83,20556.23
24887,13038,354,1,9591.81,911.52,8680.29
24888,29464,160,4,5084.9,1245.95,19093.65
24889,2049,137,3,4295.61,2704.59,10182.24
24890,9783,159,2,5738.66,1024.04,10453.28
24891,3751,45,5,1906.71,335.65,9197.9
24892,29678,103,8,4500.14,10112.67,25888.45
24893,8354,293,5,11048.96,5495.46,49749.34
24894,8517,162,5,1236.74,965.68,5218.02
24895,28469,136,8,11677.45,24521.65,68897.95
24896,18759,98,8,6898.82,10998.66,44191.9
24897,5635,49,6,4806.77,8109.91,20730.71
24898,22294,305,5,11850.21,7082.62,52168.43
24899,8722,26,10,11616.49,16601.21,99563.69
24900,219,36,2,6688.15,1654.09,11722.21
24901,24641,226,7,6535.79,6720.14,39030.39
24902,3782,199,6,6708.67,10825.77,29426.25
24903,28531,60,3,9319.02,7442.68,20514.38
24904,8841,277,3,12244.93,1137.62,35597.17
24905,12960,292,9,6634.04,4704.56,55001.8
24906,13959,249,8,8197.03,0.0,55871.57
24907,7524,208,3,4540.06,952.3,12667.88
24908,16707,42,7,5956.04,478.1,41214.18
24909,27519,277,4,11693.23,9824.68,36948.24
24910,1781,96,8,13190.13,15811.15,89709.89
24911,6116,290,6,4628.67,6788.64,20983.38
24912,7968,223,1,2923.04,501.05,2421.99
24913,7034,34,3,1194.54,87.34,19326.55
24914,13495,132,10,5212.86,6024.17,46104.43
24915,28940,148,3,11143.63,8943.95,24486.94
24916,12155,168,9,3580.03,1276.23,30944.04
24917,23718,46,8,14222.97,18092.18,95691.58
24918,15672,48,7,5318.53,6755.18,30474.53
24919,534,295,5,1132.41,1208.48,4453.57
24920,26484,29,3,8109.94,5242.61,19087.21
24921,22811,248,5,11181.3,11613.38,44293.12
24922,2207,140,2,1294.6,485.75,2103.45
24923,7805,55,5,7966.4,8591.21,31240.79
24924,18383,4,10,10594.9,25623.63,80325.37
24925,7747,151,3,2525.17,1391.37,6184.14
24926,5604,49,4,6177.55,3497.36,21212.84
24927,21990,196,1,14432.8,3449.1,10983.7
24928,19510,95,6,8823.08,11479.44,41459.04
24929,29672,327,5,9009.76,13024.0,32024.8
24930,24947,24,3,5687.95,2935.27,14128.58
24931,29516,12,1,8546.57,370.61,8175.96
24932,26981,7,6,8419.15,5407.63,45107.27
24934,28283,205,3,1299.67,383.86,3515.15
24935,17341,157,8,10567.2,3584.2,80953.4
24936,24688,104,8,5587.93,2993.72,41709.72
24937,26957,144,7,4899.07,7804.33,26489.16
24939,28777,269,9,14766.75,8687.07,124213.68
24940,11739,176,9,7800.79,7938.82,62268.29
24941,9096,260,7,11764.56,20439.45,61912.47
24942,13657,312,9,1639.65,832.84,13924.01
24943,29144,321,6,1703.59,1943.17,8278.37
24944,29984,60,4,3180.7,0.0,9236.38
24946,14248,33,10,4477.82,12044.26,32733.94
24947,23343,114,9,1008.47,927.35,8148.88
24948,2568,260,7,13520.44,1663.8,92979.28
24949,10800,209,5,540.23,0.0,2205.43
24950,22098,145,3,9660.87,6336.13,22646.48
24951,7497,133,3,8199.49,735.76,23862.71
24952,118,110,8,12325.08,16275.47,82325.17
24953,3100,263,4,7691.41,6749.82,24015.82
24954,6824,352,1,12431.12,324.23,12106.89
24955,24647,29,5,14956.32,9315.68,65465.92
24956,25459,312,1,8241.44,37.19,8204.25
24957,20740,170,2,7726.47,34.57,15418.37
24958,21994,133,7,5202.15,6473.39,29941.66
24959,11721,46,3,5781.52,285.82,17058.74
24960,14756,265,5,7190.11,10368.82,25581.73
24961,1293,84,8,10239.58,17546.76,64369.88
24962,21378,275,9,14729.67,34850.34,97716.69
24963,3247,311,6,3389.75,184.54,20153.96
24964,7425,186,7,8206.72,1090.2,56356.84
24965,17710,345,9,1014.23,1519.92,7608.15
24966,25805,197,7,4644.18,1464.8,31044.46
24967,18314,300,10,4802.83,8334.8,39693.5
24968,25486,141,8,14984.62,3031.84,116845.12
24969,15445,51,4,9667.2,11327.92,27340.88
24970,9020,216,8,14364.55,1019.01,113897.39
24971,5927,136,3,1201.45,223.36,3380.99
24972,10194,217,5,14465.08,4189.81,68135.59
24973,10775,173,4,4160.38,1645.94,14995.58
24974,11697,49,8,14056.43,8890.09,103561.35
24975,703,18,1,1915.1,251.11,1663.99
24976,25691,346,3,6346.02,2607.9,16430.16
24977,3836,329,10,9030.56,13747.53,76558.07
24978,15439,196,10,12176.92,20465.82,101303.38
24979,19549,310,1,10957.69,1610.85,9346.84
24980,288,57,7,992.26,1125.21,5820.61
24981,5404,140,6,3662.09,5666.99,16305.55
24982,27190,227,5,9768.46,3146.99,45695.31
24983,24790,189,5,14617.93,13487.66,59601.99
24984,26199,296,4,4218.24,2011.96,14861.0
24985,17692,187,2,7502.81,3477.73,11527.89
24986,10593,277,8,14725.19,13843.15,103958.37
24987,8559,96,10,11912.52,10573.61,108551.59
24988,23825,55,5,14663.53,14320.42,58997.23
24989,6668,52,6,9694.28,8711.62,49454.06
24990,20654,331,9,9985.47,24974.48,64894.75
24991,676,84,4,8599.09,2947.17,31449.19
24992,19877,320,9,2386.77,5895.14,15585.79
24993,25141,351,8,2174.27,4977.82,12416.34
24994,14208,213,1,1187.49,230.39,957.1
24995,8967,226,4,9878.77,1467.39,38047.69
24996,18647,238,5,2085.25,2312.74,8113.51
24997,22176,247,5,175.53,190.74,686.91
24998,4226,336,4,7353.43,7394.71,22019.01
25000,15741,83,6,6119.46,1054.54,35662.22
25001,25041,128,9,145.0,228.42,1076.58
25002,709,227,7,8277.23,16959.46,40981.15
25003,27325,355,8,5160.89,2343.79,38943.33
25004,26681,300,10,5191.46,2112.99,49801.61
25005,11296,49,3,6955.28,3602.72,17263.12
25006,8835,286,3,3535.93,2682.94,7924.85
25007,20024,114,4,10288.92,873.36,40282.32
25008,21240,209,8,1572.25,3723.25,8854.75
25009,2488,323,8,8650.83,12958.25,56248.39
25010,19863,188,8,2909.73,4506.82,18771.02
25011,4674,230,9,4252.72,4752.13,33522.35
25012,9808,61,9,13446.0,3731.66,117282.34
25013,25950,304,4,9959.77,6359.21,33479.87
25014,27482,5,5,9428.62,10523.23,36619.87
25015,3274,55,6,5323.09,7687.28,24251.26
25016,29261,78,5,13607.31,10659.28,57377.27
25017,13463,348,6,2402.59,3312.05,11103.49
25018,12883,70,2,12321.63,0.0,19064.07
25019,9945,109,10,7278.19,9385.5,63396.4
25020,29393,70,3,896.88,344.64,2346.0
25021,19181,76,5,4102.34,1181.83,19329.87
25022,8243,278,10,1815.18,2506.35,15645.45
25023,14653,43,10,2769.05,1960.32,25730.18
25024,15606,184,8,7225.04,13000.74,44799.58
25025,5088,73,2,14102.67,2404.53,25800.81
25026,7603,193,1,5352.62,627.94,4724.68
25027,5647,294,7,1587.27,746.92,10363.97
25028,539,308,2,14164.82,4025.64,24304.0
25029,5424,357,3,4741.71,1713.3,12511.83
25030,10422,317,9,3071.61,7068.54,20575.95
25031,520,225,4,12967.72,4923.46,46947.42
25032,20759,265,6,14417.94,17033.76,69473.88
25033,9585,56,8,2286.69,2986.57,15306.95
25034,16427,20,2,5032.15,828.27,9236.03
25035,21105,295,4,4344.47,2573.24,14804.64
25036,18383,321,5,2555.57,2143.1,10634.75
25037,9385,298,1,2051.79,276.04,1775.75
25038,17598,175,9,12846.98,17061.35,98561.47
25039,25090,241,6,2448.72,2711.12,11981.2
25040,20885,113,3,4455.28,1381.98,11983.86
25041,5431,269,9,2206.0,1544.74,18309.26
25042,15286,45,4,837.33,944.43,2404.89
25043,22948,204,3,12998.13,2041.28,36953.11
25044,24024,329,8,6483.73,13058.54,38811.3
25045,24420,219,7,14319.9,15773.75,84465.55
25046,10400,55,4,6913.37,2697.57,24955.91
25047,28084,68,5,6372.53,5834.69,26027.96
25048,29741,299,2,4065.23,202.27,7928.19
25049,13800,356,6,7488.65,11916.0,33015.9
25050,18344,247,8,3506.36,1077.08,26973.8
25051,29626,92,9,1943.3,1279.57,16210.13
25052,29699,349,9,7979.07,13010.84,58800.79
25053,13962,118,2,13784.86,1200.04,26369.68
25054,6885,263,9,294.39,502.11,2147.4
25055,5984,260,4,8219.03,874.15,32001.97
25056,20968,299,6,5348.35,3235.73,28854.37
25057,4869,72,1,7700.08,123.94,7576.14
25058,19909,24,5,1758.06,247.66,8542.64
25059,6991,54,7,6172.34,4183.38,39023.0
25060,25626,68,3,4010.01,123.47,11906.56
25061,27228,149,4,8471.22,2405.68,31479.2
25062,13953,357,1,7639.48,1203.68,6435.8
25063,9028,212,4,2782.86,2298.49,8832.95
25064,19978,222,6,13809.43,7571.88,75284.7
25065,13886,233,4,8985.91,10111.79,25831.85
25067,7217,119,9,14631.6,36253.7,95430.7
25068,7320,352,9,6808.03,0.0,51705.36
25069,7193,190,7,13753.32,9494.58,86778.66
25070,10895,359,9,5330.39,6643.26,41330.25
25071,15913,329,6,12195.65,17399.29,55774.61
25072,872,102,8,3344.69,3827.04,22930.48
25073,25759,30,2,6249.0,1739.24,10758.76
25074,3252,191,10,5907.45,12725.05,46349.45
25075,16156,301,3,14985.55,1371.18,43585.47
25076,19923,82,8,7949.4,8402.56,55192.64
25077,16675,237,2,9514.84,4444.83,14584.85
25078,17549,219,1,6744.97,163.07,6581.9
25079,20759,38,8,7553.83,8931.11,51499.53
25080,28925,41,10,9461.14,19742.81,74868.59
25081,29127,294,2,5808.58,259.67,11357.49
25082,21608,300,6,3660.58,1258.77,20704.71
25083,29808,326,6,3757.18,4322.78,18220.3
25084,20278,124,9,8115.26,4653.28,68384.06
25085,11746,312,3,7839.18,3944.64,79113.71
25086,20072,80,5,10918.92,3335.39,51259.21
25087,15962,297,10,8127.21,9996.57,71275.53
25088,10127,181,2,13886.84,3603.81,24169.87
25089,27129,10,4,10681.05,4856.48,37867.72
25090,5419,112,4,11140.64,12226.24,32336.32
25091,3515,118,2,4738.26,649.5,8827.02
25092,28575,194,9,6304.21,14215.67,42522.22
25093,15341,265,8,446.36,724.52,2846.36
25094,28318,323,7,11652.06,8628.3,72936.12
25095,25943,113,1,12163.91,3494.71,8669.2
25096,2776,13,10,6772.78,440.66,67287.14
25097,27070,235,8,14257.55,7905.31,106155.09
25098,2937,251,3,13472.35,1283.8,39133.25
25099,4130,244,6,7542.33,13330.08,31923.9
25100,15568,222,10,13231.8,35188.67,97129.33
25101,8729,1,1,4625.67,351.14,4274.53
25102,12932,208,7,3704.43,6833.27,19097.74
25103,472,132,6,10162.75,8643.36,52333.14
25104,28575,38,7,12520.72,7229.98,80415.06
25105,25394,233,6,9021.13,8123.69,46003.09
25106,7059,84,6,3260.95,5145.64,14420.06
25107,14831,67,2,9700.67,5234.44,14166.9
25108,5,66,7,7883.61,8767.13,46418.14
25109,18793,173,7,2859.51,4356.45,15660.12
25110,13315,215,2,319.58,0.0,503.91
25111,15965,286,9,14887.22,831.64,133153.34
25112,20375,135,7,10361.7,12998.13,59533.77
25113,29688,42,6,12668.36,3088.34,72921.82
25114,3094,135,10,3567.3,10119.23,25553.77
25115,26852,318,3,14551.45,7026.14,36628.21
25117,2979,233,9,4955.57,8812.49,35787.64
25118,15810,263,4,4272.89,783.7,16307.86
25119,8642,79,5,12829.77,14708.63,49440.22
25120,8151,102,1,8302.03,1838.27,6463.76
25121,3344,75,4,8143.4,3784.22,28789.38
25122,15239,109,5,8927.34,9532.42,35104.28
25123,9028,99,5,11283.41,14302.8,42114.25
25124,3130,228,6,12951.06,21916.97,55789.39
25127,622,181,3,225.1,179.41,495.89
25128,1109,136,6,1694.89,1013.06,9156.28
25129,9694,22,8,12014.34,24339.16,71775.56
25130,29246,258,6,4316.6,5469.4,20430.2
25131,4103,80,10,1483.85,3419.43,11419.07
25132,29113,177,3,6916.29,3798.11,16950.76
25133,27172,120,10,14012.33,40967.86,99155.44
25134,20751,340,7,1318.05,249.3,8977.05
25135,7604,244,8,11633.19,23180.18,69885.34
25136,3655,34,8,437.09,894.93,2601.79
25137,15259,12,8,13618.53,4068.01,104880.23
25138,13896,101,3,265.51,223.44,573.09
25139,12384,22,4,1098.34,282.77,4110.59
25140,9116,35,5,10525.42,12424.86,40202.24
25141,768,2,10,7561.73,18823.85,56793.45
25142,17819,88,5,4202.52,2790.42,18222.18
25143,8563,87,5,10979.96,5430.25,49469.55
25144,14608,151,5,6780.36,8939.7,24962.1
25145,18950,129,2,11956.68,5339.04,18574.32
25146,15583,47,10,10567.6,10285.61,95390.39
25147,26018,31,5,8358.62,8622.48,33170.62
25148,13010,88,3,4539.12,572.0,13045.36
25149,23081,122,6,9917.83,7856.85,51650.13
25150,19253,313,4,7634.96,6375.58,24164.26
25151,11239,315,8,1973.42,1856.58,13930.78
25152,25055,280,7,11200.66,6002.66,72401.96
25153,4155,150,10,1744.25,966.66,16475.84
25154,12116,286,6,3244.04,1378.48,18085.76
25155,13694,24,9,11321.25,20271.42,81619.83
25156,1750,215,8,9471.96,9543.42,66232.26
25157,11614,66,5,3846.84,2779.49,16454.71
25158,2663,177,6,1624.83,2778.22,6970.76
25159,14387,86,6,11491.06,2623.27,66323.09
25160,15063,327,7,12780.65,20346.65,69117.9
25161,16214,36,9,4319.01,4640.32,34230.77
25163,11928,131,10,10903.17,23071.78,85959.92
25164,29622,111,8,7640.94,17028.89,44098.63
25165,2170,281,6,4296.24,4013.75,21763.69
25166,11305,127,8,9486.41,3813.97,72077.31
25167,4715,103,9,8348.99,12935.97,62204.94
25168,4994,270,7,10814.26,8286.85,67412.97
25169,22952,46,5,7477.89,422.04,36967.41
25170,4517,43,7,8068.61,16908.76,39571.51
25171,6542,267,3,11434.97,3718.82,30586.09
25172,22440,34,6,8293.95,11372.14,38391.56
25173,4128,321,2,12936.49,1713.43,24159.55
25174,26283,142,3,14816.56,421.24,44028.44
25175,15830,143,3,7248.02,2990.96,18753.1
25176,6386,33,9,9019.27,10346.94,70826.49
25177,11490,132,3,11766.96,4102.11,31198.77
25178,7434,192,2,6318.17,2107.05,10529.29
25179,27980,265,5,683.78,876.1,2542.8
25180,13534,13,4,1599.64,1669.5,4729.06
25181,27856,94,2,9715.59,4274.35,15156.83
25182,3593,354,1,13459.44,3429.97,10029.47
25183,21612,194,8,8203.56,8485.91,57142.57
25184,27659,175,10,13869.64,25154.5,113541.9
25185,10770,17,8,7593.16,4934.28,55811.0
25186,19665,270,3,11967.84,3181.27,32722.25
25187,7522,49,7,10407.66,12735.59,60118.03
25188,23459,80,3,10937.02,4824.59,27986.47
25189,8379,42,8,13371.4,27940.29,79030.91
25190,25544,183,4,5767.39,6300.27,16769.29
25191,9434,352,5,9178.87,10533.69,35360.66
25192,26430,115,8,14608.92,299.15,116572.21
25193,16793,21,7,13981.04,23914.98,73952.3
25194,22309,226,6,4308.79,4756.31,21096.43
25195,10831,262,8,524.17,1078.22,3115.14
25196,16573,96,9,7422.19,8512.61,58287.1
25197,11439,321,9,41.83,112.27,264.2
25198,12110,233,5,6371.17,6984.81,24871.04
25199,7233,180,3,9877.67,1037.86,28595.15
25200,15920,28,8,11905.2,23136.49,72105.11
25201,7185,221,7,5087.5,4258.6,31353.9
25203,16656,333,6,11378.22,16528.81,51740.51
25204,6028,193,9,946.05,2258.12,6256.33
25205,16895,136,9,9583.97,9191.44,77064.29
25206,305,123,5,3377.71,2591.06,14297.49
25207,13509,48,7,9762.19,8805.12,59530.21
25208,11229,344,10,1856.33,2830.51,15732.79
25209,7994,90,6,12618.23,5376.23,70333.15
25210,16655,36,8,12620.08,5195.34,95765.3
25211,7430,154,9,10703.82,0.0,77520.51
25213,27151,229,1,908.69,8.97,899.72
25214,27688,338,4,14580.23,6575.13,51745.79
25215,13327,3,6,966.26,270.23,5527.33
25216,6555,104,7,6841.86,13889.16,34003.86
25217,22398,68,8,2260.88,1721.21,16365.83
25218,910,23,1,12088.9,2954.81,9134.09
25219,19332,260,9,12004.06,0.0,101482.64
25220,23941,215,5,14005.24,6843.34,63182.86
25221,25797,330,9,6503.18,16353.51,42175.11
25222,16214,112,5,4969.79,1883.31,22965.64
25223,10189,350,9,4748.39,0.0,38332.43
25224,7979,123,3,7086.57,1630.51,19629.2
25225,20075,288,5,3874.68,1461.51,17911.89
25226,27052,31,9,12841.1,14262.94,101306.96
25227,10412,154,5,2317.34,593.64,10993.06
25228,1917,126,1,10329.87,1722.51,8607.36
25229,7969,267,2,13734.93,2577.81,24892.05
25230,12496,126,1,2033.3,586.09,1447.21
25231,19965,214,10,6077.22,10646.49,50125.71
25232,23206,191,4,8101.51,7548.82,24857.22
25233,2108,129,10,13330.27,0.0,316339.99
25234,21504,11,7,11475.03,13371.09,66954.12
25235,26569,226,6,6157.06,1324.22,35618.14
25236,1657,1,10,10801.36,12841.83,483398.89
25237,15012,347,8,10899.11,2004.51,85188.37
25238,21105,189,2,5946.83,2800.09,9093.57
25239,19471,165,1,8883.12,726.99,8156.13
25240,11992,10,1,8997.1,225.19,8771.91
25241,29609,182,7,14219.39,28687.33,70848.4
25242,11446,182,5,14424.38,12873.0,59248.9
25243,29821,164,8,2656.96,3649.86,17605.82
25244,23347,229,2,10791.37,2216.2,87312.99
25245,9302,224,7,6434.5,9370.3,35671.2
25246,17769,240,8,11999.82,26657.02,69341.54
25247,20683,309,9,8934.48,14935.26,65475.06
25249,22609,204,5,8793.18,267.11,43698.79
25250,27326,270,9,538.42,544.68,4301.1
25251,1703,61,8,3477.34,5802.24,22016.48
25252,5709,205,5,378.91,37.62,1856.93
25253,11359,193,3,12840.5,5423.84,33097.66
25255,6113,232,4,2006.33,1342.86,6682.46
25256,4263,347,4,7925.85,1190.03,30513.37
25257,27892,329,8,2800.2,1415.72,20985.88
25258,29030,79,10,3729.14,4952.61,32338.79
25259,14457,169,6,10165.59,4070.71,56922.83
25260,28857,53,5,10745.89,9912.01,43817.44
25261,2395,147,2,2085.79,22.29,4149.29
25262,10517,185,3,13397.25,2089.43,38102.32
25263,2292,37,10,9136.31,5677.27,85685.83
25264,42,178,8,5424.88,12105.32,31293.72
25265,13918,217,10,10080.63,0.0,78523.41
25266,7076,224,5,2630.04,3218.08,9932.12
25267,12290,249,10,2224.01,5219.01,17021.09
25268,8356,340,1,5572.41,117.94,5454.47
25269,12033,232,10,3155.85,1615.09,29943.41
25270,14260,17,8,5395.58,4988.21,38176.43
25271,29963,278,3,1052.79,141.14,3017.23
25272,24668,199,10,7582.13,21154.86,54666.44
25274,17565,204,6,10040.54,5166.9,55076.34
25275,10748,89,6,13981.86,1627.32,82263.84
25276,11677,102,8,3942.45,8331.28,23208.32
25277,27092,198,6,6124.74,7075.83,29672.61
25278,22012,47,8,14873.47,16826.43,102161.33
25279,18944,196,1,11996.76,2756.39,9240.37
25280,4230,214,1,13254.91,265.26,12989.65
25281,20211,258,10,10757.83,5819.91,101758.39
25282,3166,277,6,3778.25,965.62,21703.88
25283,5048,81,10,2227.95,348.26,21931.24
25284,26741,360,10,1981.09,4400.97,15409.93
25285,673,115,6,6341.97,0.0,32514.44
25286,15860,124,3,13808.93,5015.2,36411.59
25287,1996,127,8,11200.07,23066.81,66533.75
25288,26121,332,9,7261.1,2919.04,62430.86
25289,10568,99,10,5701.78,2375.2,54642.6
25290,24959,162,2,8450.86,4269.1,12632.62
25291,10423,338,9,12661.96,2384.6,111573.04
25292,8620,349,2,2695.74,465.82,4925.66
25293,12925,74,2,8722.43,655.48,16789.38
25294,16861,154,5,9098.84,2875.5,42618.7
25295,9363,93,3,4615.4,2115.81,11730.39
25296,25761,308,8,13309.11,20117.39,86355.49
25297,1007,271,4,10887.54,8361.22,35188.94
25298,11587,86,4,8517.32,5087.93,28981.35
25299,14623,20,1,11673.73,2539.64,9134.09
25300,6005,278,10,3073.65,2678.37,28058.13
25301,7520,329,4,793.18,109.13,3063.59
25302,11065,259,7,13868.56,4678.16,92401.76
25303,2989,116,10,799.16,940.38,7051.22
25304,7575,200,1,1983.51,563.99,1419.52
25305,19214,318,2,4240.55,616.85,7864.25
25307,19886,322,9,8623.55,1327.75,76284.2
25308,16433,95,6,9665.51,812.65,57180.41
25309,6287,276,3,1112.26,269.85,3066.93
25310,5103,278,4,3932.68,2667.82,13062.9
25311,10115,289,7,2255.86,2840.16,12950.86
25312,23558,162,9,10696.58,9773.26,86495.96
25313,7982,36,9,4700.38,1425.53,40877.89
25314,12697,14,3,4743.23,554.34,13675.35
25315,21521,105,7,4069.6,7694.33,20792.87
25316,5188,353,7,5930.11,3862.38,37648.39
25317,2506,285,3,12004.86,9529.97,26484.61
25318,17875,71,1,6898.67,187.42,6711.25
25319,19244,46,3,13743.63,5183.06,36047.83
25320,1984,47,8,9596.14,12835.75,63933.37
25321,21452,81,3,8805.98,5496.07,20921.87
25322,8622,133,6,3004.24,4850.04,13175.4
25323,23414,54,9,12018.39,6946.68,101218.83
25324,452,15,6,5526.07,8579.56,24576.86
25325,27817,163,5,6415.49,4965.18,27112.27
25326,28257,314,7,11491.21,18975.47,61463.0
25327,4674,230,4,2257.59,268.54,8761.82
25328,29988,192,8,7347.69,17128.77,41652.75
25329,285,112,2,2086.42,855.09,3317.75
25330,22706,92,4,10921.94,4075.83,39611.93
25331,1385,136,7,12038.58,12382.34,71887.72
25332,9681,130,4,6551.06,3064.64,23139.6
25333,28586,84,8,12646.69,3530.2,97643.32
25334,25677,209,1,10375.91,2824.06,7551.85
25335,15368,349,7,6502.2,11212.65,34302.75
25336,24533,287,8,812.88,1058.67,5444.37
25337,24890,326,7,4224.85,7522.39,22051.56
25338,23820,237,2,3669.19,1443.47,5894.91
25339,15343,243,5,1520.81,558.71,7045.34
25340,7210,348,1,5989.18,1686.9,4302.28
25342,19883,232,2,1059.2,227.2,1891.2
25343,18368,71,3,1319.93,96.55,3863.24
25344,23930,318,1,13304.6,3680.87,9623.73
25345,1428,180,7,6747.4,1177.37,46054.43
25346,15482,282,5,11747.13,13074.32,45661.33
25347,21593,75,7,1185.87,1600.56,6700.53
25348,21995,56,2,1180.84,532.11,1829.57
25349,25782,180,7,7586.7,8855.01,44251.89
25350,28955,125,6,4643.28,7010.94,20848.74
25351,6519,87,6,7793.28,654.51,46105.17
25352,12931,143,6,1178.92,552.8,6520.72
25353,11624,250,10,4715.66,5555.81,41600.79
25354,3283,74,10,6145.13,773.69,60677.61
25355,16297,331,1,14674.65,4091.49,10583.16
25356,23047,338,8,13780.54,3034.2,107210.12
25357,25230,65,2,12682.1,6086.26,19277.94
25358,214,231,3,1694.35,855.32,4227.73
25359,25872,119,2,9477.37,1632.66,17322.08
25361,6054,189,10,5011.37,6833.23,43280.47
25362,29826,257,7,5792.47,11253.51,29293.78
25363,28920,124,4,2980.3,354.07,11567.13
25364,13488,230,10,9439.81,8147.1,86251.0
25365,3251,97,5,7349.26,8378.84,28367.46
25367,7385,340,8,1420.97,54.19,11313.57
25368,13552,299,8,12776.13,9289.59,92919.45
25369,17359,199,6,7437.06,7124.26,37498.1
25370,22815,21,4,7368.8,6240.92,23234.28
25371,4094,37,6,6817.39,12110.49,28793.85
25372,662,37,4,1823.99,37.9,7258.06
25373,29037,266,1,2370.55,591.18,1779.37
25374,24374,303,4,5953.3,2910.86,20902.34
25375,3347,41,6,206.56,94.63,1144.73
25376,8630,296,3,1381.48,1062.29,3082.15
25377,15978,175,5,12127.47,5739.18,54898.17
25378,18491,208,8,6538.6,15464.89,36843.91
25379,14844,302,4,12186.41,3463.61,45282.03
25380,29497,100,7,2902.94,157.19,20163.39
25381,17698,49,10,9548.17,5452.79,90028.91
25382,5878,128,7,9934.91,18716.6,50827.77
25383,10724,313,3,7177.76,39.57,21493.71
25384,7505,25,5,6177.27,2657.75,28228.6
25385,17793,281,3,10873.91,5138.46,27483.27
25386,11684,262,8,13755.54,2729.92,107314.4
25387,5588,286,2,8543.5,4764.97,12322.03
25388,28487,65,7,5914.88,2497.66,38906.5
25389,16044,252,10,304.05,512.24,2528.26
25390,12357,227,4,12867.23,2361.96,49106.96
25391,19193,6,10,3626.22,6834.86,29427.34
25392,12497,251,9,642.31,706.24,22880.16
25393,24321,333,8,1790.36,3562.54,10760.34
25394,13210,196,7,5551.78,7388.38,31474.08
25395,3999,219,5,2460.31,3244.02,9057.53
25396,11587,191,3,6784.79,1248.38,19105.99
25397,8007,140,8,13920.9,25845.34,85521.86
25398,3451,230,6,1256.08,1396.95,6139.53
25399,17613,298,2,6787.41,3112.95,10461.87
25400,26036,321,6,14231.25,1426.84,83960.66
25401,20324,152,5,10377.78,2662.25,49226.65
25402,4853,75,7,633.89,259.97,4177.26
25403,5799,161,8,2633.47,3905.0,17162.76
25404,22947,31,8,5118.11,7255.87,33689.01
25405,2228,114,2,11962.81,3865.29,20060.33
25406,16523,30,6,5266.82,475.92,31125.0
25407,8854,65,8,11092.04,24562.25,64174.07
25408,9027,180,3,1978.93,466.32,5470.47
25409,13290,180,2,14239.27,8052.59,20425.95
25410,9682,222,5,6231.97,4461.46,26698.39
25411,3689,134,4,2261.44,1302.24,7743.52
25412,10278,47,4,7906.66,6300.4,25326.24
25413,27801,116,4,1107.21,770.46,3658.38
25414,13851,179,1,6815.51,1398.29,5417.22
25415,12066,336,1,11663.66,866.29,10797.37
25417,2793,36,9,7163.71,2638.13,61835.26
25418,8133,121,1,9318.44,1597.1,7721.34
25419,25378,143,7,10359.24,14273.94,58240.74
25420,9281,49,9,12027.61,20762.03,87486.46
25421,20393,248,4,2938.63,530.94,11223.58
25422,15883,269,9,10906.65,19212.69,78947.16
25423,6782,258,10,8722.5,0.0,66542.68
25424,14267,304,5,10333.39,4749.37,46917.58
25425,668,291,4,744.03,58.84,2917.28
25426,12167,227,1,9394.58,2585.85,6808.73
25427,4437,72,9,1607.57,4018.68,10449.45
25428,25081,286,6,13599.81,20121.27,61477.59
25429,11686,181,9,12111.24,22123.24,86877.92
25430,25412,120,9,14748.25,5088.72,127645.53
25431,278,114,5,680.81,1013.08,2390.97
25432,2938,280,6,271.39,487.77,1140.57
25433,24310,346,8,14990.13,22005.04,97916.0
25434,10372,254,6,8799.14,13159.18,39635.66
25435,16054,197,2,6639.04,1583.77,11694.31
25436,22789,322,5,8681.04,11131.23,32273.97
25437,788,100,5,6318.3,2324.9,29266.6
25438,15989,208,9,12613.57,9838.41,103683.72
25439,5824,287,10,10933.63,21426.89,87909.41
25440,28746,286,5,12943.52,15837.42,48880.18
25441,1250,319,3,7417.48,88.16,22164.28
25442,3304,127,10,10054.24,22806.7,77735.7
25443,523,129,6,9118.47,4511.42,50199.4
25444,14178,116,6,6365.3,411.13,37780.67
25445,165,330,6,1788.34,2050.07,8679.97
25446,23702,50,10,11683.09,1060.99,115769.91
25447,5904,311,7,7501.04,15519.35,36987.93
25448,27719,320,2,9576.29,665.7,18486.88
25449,9503,4,1,6833.74,0.0,5462.81
25450,9837,2,3,12115.28,35.64,36310.2
25451,16078,246,7,3400.46,3851.19,19952.03
25452,5897,145,4,14120.02,10609.5,45870.58
25453,12502,145,7,174.65,8.91,1213.64
25454,18954,185,1,13716.72,3618.61,10098.11
25455,25487,293,1,11875.17,1108.1,10767.07
