inventory_id,product_id,store_id,stock_quantity,reorder_level,last_restock_date
4265,315,11,646.0,134,2023-08-06
4266,122,25,320.0,140,2024-06-02
4267,22,21,770.0,122,2023-08-23
4268,99,26,942.0,124,2023-01-18
4269,89,19,641.0,26,2023-09-02
4270,229,1,665.0,30,2023-07-18
4271,329,8,320.0,127,2023-03-08
4272,251,24,747.0,133,2023-05-10
4273,99,27,610.0,41,2024-10-06
4274,275,4,74.0,68,2024-05-04
4275,350,32,145.0,47,2023-01-12
4276,230,26,478.0,148,2023-01-10
4277,262,10,166.0,79,2024-11-09
4278,92,33,477.0,92,2024-01-14
4279,50,24,686.0,60,2023-12-11
4280,198,19,531.0,109,2023-10-10
4281,90,23,33.0,137,2024-01-10
4282,311,19,796.0,149,2024-07-02
4283,191,2,780.0,128,2024-02-17
4284,212,12,448.0,42,2024-09-08
4285,224,31,152.0,68,2024-08-03
4286,330,5,411.0,135,2023-07-07
4287,154,17,583.0,105,2024-08-24
4288,122,19,145.0,60,2023-09-22
4289,65,20,303.0,138,2024-06-21
4290,69,15,40.0,123,2023-09-07
4291,132,15,460.0,105,2024-02-03
4292,196,30,437.0,75,2024-02-19
4293,329,4,916.0,60,2024-12-28
4294,55,32,866.0,110,2024-11-15
4295,9999,999,0.0,76,2024-07-31
4296,141,23,92.0,127,2023-03-25
4297,295,18,194.0,133,2023-10-04
4298,201,8,609.0,21,2023-04-05
4299,214,30,818.0,25,2023-02-23
4300,49,8,379.0,113,2023-01-08
4301,318,27,974.0,23,2023-09-07
4302,195,10,695.0,106,2023-05-21
4303,70,10,928.0,94,2023-02-28
4304,358,28,512.0,54,2023-07-30
4305,46,26,254.0,144,2024-09-29
4306,293,32,739.0,69,2024-01-22
4307,291,25,142.0,142,2023-01-02
4308,326,30,73.0,118,2023-09-07
4309,2,13,66.0,67,2023-02-24
4310,269,15,197.0,21,2023-02-02
4311,144,24,112.0,90,2023-04-26
4312,198,31,803.0,98,2023-03-12
4313,115,31,370.0,74,2024-04-07
4314,261,27,538.0,143,2023-01-10
4315,98,26,678.0,22,2024-01-19
4316,219,28,697.0,130,2024-12-21
4317,35,23,645.0,43,2024-03-15
4318,89,4,448.0,135,2024-04-12
4319,30,9,30.0,145,2024-04-02
4320,164,29,572.0,27,2024-03-05
4321,92,34,415.0,119,2024-10-15
4322,176,33,778.0,33,2024-01-05
4323,86,23,618.0,49,2024-07-09
4324,252,19,722.0,87,2023-09-17
4325,264,15,22.0,54,2024-08-09
4326,193,16,744.0,121,2024-09-06
4327,123,30,760.0,104,2024-10-04
4328,77,34,335.0,105,2023-04-29
4329,59,32,1.0,137,2023-11-07
4330,113,33,325.0,29,2024-12-13
4331,321,27,166.0,32,2023-04-11
4332,308,18,583.0,147,2024-04-05
4333,311,2,190.0,30,2023-02-05
4334,122,1,567.0,146,2024-07-15
4335,262,2,744.0,91,2024-01-30
4336,139,21,402.0,45,2023-04-03
4337,334,25,862.0,110,2023-03-25
4338,3,4,49.0,65,2023-12-29
4339,149,20,829.0,81,2023-11-28
4340,351,20,579.0,31,2024-10-23
4341,207,11,832.0,142,2024-08-28
4342,154,13,477.0,103,2023-09-22
4343,223,1,918.0,122,2024-08-06
4344,188,31,280.0,113,2024-03-11
4345,71,23,124.0,28,2023-10-19
4346,327,1,860.0,122,2024-04-19
4347,31,14,495.0,47,2024-06-06
4348,353,12,746.0,69,2024-06-14
4349,41,28,186.0,113,2024-01-15
4350,198,8,23.0,26,2023-03-23
4351,145,16,60.0,85,2024-10-25
4352,216,19,663.0,86,2024-04-03
4353,254,16,477.0,56,2023-05-22
4354,37,14,834.0,25,2023-08-06
4355,66,31,369.0,134,2023-08-21
4356,141,1,644.0,65,2023-10-21
4357,110,14,785.0,99,2024-02-12
4358,245,18,279.0,45,2024-06-06
4359,16,21,210.0,88,2023-12-02
4360,57,27,477.0,26,2023-01-23
4361,87,7,388.0,135,2023-06-02
4362,314,6,465.0,141,2023-05-20
4363,114,15,16.0,137,2023-03-16
4364,49,11,344.0,84,2024-09-15
4365,136,9,317.0,32,2024-03-05
4366,124,21,872.0,21,2023-05-16
4367,118,4,88.0,57,2024-07-23
4368,31,26,583.0,77,2023-04-28
4369,141,19,845.0,69,2024-12-25
4370,360,8,871.0,69,2023-10-05
4371,45,20,675.0,54,2024-02-12
4372,121,31,149.0,87,2023-06-11
4373,7,27,118.0,83,2024-06-11
4374,227,35,135.0,74,2024-04-01
4375,286,27,477.0,48,2023-02-02
4376,281,27,226.0,100,2024-05-08
4377,220,17,911.0,47,2024-12-17
4378,316,21,80.0,101,2024-11-19
4379,64,14,477.0,29,2023-10-12
4380,192,3,565.0,49,2023-10-23
4381,71,5,840.0,116,2023-03-29
4382,53,30,416.0,82,2024-03-16
4383,260,32,330.0,48,2023-07-18
4384,224,19,83.0,80,2024-12-12
4385,112,31,270.0,59,2023-08-12
4386,249,34,275.0,126,2024-04-03
4387,20,3,184.0,135,2023-04-24
4388,262,10,805.0,107,2024-08-12
4389,176,27,555.0,140,2023-06-04
4390,155,32,820.0,90,2024-10-27
4391,323,5,149.0,72,2023-11-09
4392,47,20,509.0,79,2024-01-21
4393,37,27,137.0,64,2024-01-05
4394,40,12,794.0,135,2023-03-08
4395,69,23,139.0,87,2024-05-10
4396,262,2,447.0,57,2024-11-28
4397,305,11,267.0,50,2024-12-27
4398,115,18,932.0,50,2023-09-06
4399,255,11,736.0,63,2024-04-05
4400,42,14,797.0,71,2023-07-31
4401,48,22,33.0,82,2024-04-17
4402,292,26,174.0,29,2024-12-08
4403,147,6,227.0,139,2023-09-18
4404,88,5,37.0,90,2024-06-26
4405,332,26,406.0,42,2023-12-25
4406,339,26,898.0,34,2024-06-24
4407,312,24,388.0,50,2023-12-23
4408,329,5,400.0,105,2023-10-31
4409,58,20,794.0,105,2023-07-27
4410,164,8,990.0,114,2024-06-22
4411,342,15,16.0,93,2024-12-06
4412,39,18,30.0,108,2023-10-31
4413,30,1,320.0,86,2023-05-22
4414,84,16,663.0,53,2024-07-01
4415,123,27,119.0,67,2024-03-18
4416,67,7,701.0,38,2023-03-02
4417,35,23,604.0,54,2024-07-21
4418,312,5,286.0,137,2023-03-17
4419,215,10,294.0,75,2023-11-22
4420,121,6,869.0,99,2024-07-04
4421,78,7,477.0,108,2023-05-21
4422,53,26,94.0,84,2024-10-18
4423,24,29,771.0,57,2023-10-05
4424,320,22,151.0,44,2023-04-12
4425,171,34,875.0,127,2024-12-15
4426,252,17,179.0,26,2023-08-21
4427,214,8,2.0,73,2024-01-26
4428,251,19,491.0,86,2023-10-05
4429,35,20,181.0,107,2024-05-03
4430,311,32,804.0,115,2024-11-26
4431,37,31,477.0,83,2023-03-04
4432,355,18,428.0,100,2023-06-10
4433,100,32,723.0,32,2023-07-31
4434,293,10,625.0,54,2023-07-10
4435,88,35,134.0,133,2024-09-09
4436,296,9,378.0,54,2024-08-10
4437,104,13,491.0,124,2023-05-04
4438,332,28,152.0,119,2023-07-09
4439,18,19,522.0,57,2023-02-17
4440,46,5,97.0,34,2023-05-10
4441,74,30,347.0,44,2023-11-20
4442,154,26,811.0,62,2024-08-06
4443,112,6,285.0,92,2023-07-13
4444,34,6,512.0,84,2024-10-01
4445,338,27,772.0,79,2023-12-11
4446,113,26,709.0,125,2023-03-21
4447,17,23,526.0,71,2023-01-08
4448,46,15,920.0,102,2024-04-17
4449,156,35,309.0,108,2023-02-23
4450,138,26,44.0,60,2023-03-04
4451,46,27,819.0,48,2024-10-20
4452,161,7,856.0,88,2024-01-03
4453,246,15,0.0,20,2024-10-20
4454,232,15,66.0,39,2023-02-23
4455,221,29,986.0,23,2024-04-03
4456,281,27,691.0,51,2024-01-06
4457,164,19,638.0,81,2024-02-29
4458,193,3,922.0,95,2024-01-25
4459,19,7,242.0,125,2024-08-29
4460,59,35,211.0,33,2023-05-30
4461,240,12,921.0,26,2023-02-04
4462,114,13,434.0,113,2023-08-06
4463,291,7,139.0,92,2023-09-04
4464,225,34,666.0,150,2023-10-18
4465,12,21,238.0,47,2023-03-28
4466,147,33,831.0,96,2024-09-02
4467,81,3,262.0,120,2024-09-21
4468,55,30,932.0,124,2024-04-25
4469,222,7,884.0,117,2024-07-07
4470,264,8,387.0,109,2023-07-24
4471,314,27,793.0,98,2023-09-08
4472,191,13,901.0,71,2024-05-28
4473,9999,999,477.0,100,2024-09-13
4474,241,24,732.0,116,2023-09-10
4475,6,10,249.0,48,2024-06-30
4476,165,17,409.0,147,2023-02-03
4477,226,25,570.0,111,2023-02-01
4478,126,30,47.0,58,2024-12-11
4479,153,17,392.0,72,2024-04-13
4480,2,13,98.0,105,2023-11-27
4481,249,23,318.0,109,2024-01-31
4482,9999,999,0.0,98,2024-03-10
4483,199,23,105.0,53,2024-10-22
4484,67,33,774.0,73,2023-07-13
4485,330,22,618.0,139,2024-10-10
4486,166,25,633.0,147,2023-12-12
4487,113,1,188.0,58,2023-05-21
4488,258,23,767.0,50,2023-02-16
4489,146,25,477.0,62,2024-10-22
4490,201,28,477.0,36,2023-04-22
4491,341,9,379.0,136,2024-09-13
4492,305,35,477.0,72,2024-07-06
4493,284,1,477.0,47,2024-01-20
4494,235,11,411.0,85,2023-09-16
4495,281,14,425.0,122,2023-04-21
4496,343,20,766.0,22,2024-11-09
4497,216,10,483.0,113,2023-06-20
4498,191,33,745.0,89,2024-06-28
4499,249,20,726.0,105,2024-08-13
4500,240,20,490.0,136,2023-10-11
4501,38,34,687.0,146,2024-04-25
4502,85,29,751.0,48,2023-08-25
4503,174,10,195.0,144,2023-10-13
4504,278,4,433.0,66,2023-07-13
4505,297,14,0.0,31,2024-05-30
4506,341,21,710.0,42,2024-03-14
4507,240,10,413.0,132,2024-02-07
4508,157,6,534.0,51,2023-10-11
4509,234,24,266.0,85,2024-08-15
4510,339,35,308.0,76,2024-09-03
4511,265,21,894.0,55,2024-10-11
4512,347,27,352.0,36,2023-01-10
4513,9999,999,0.0,80,2024-07-01
4514,220,35,805.0,141,2024-02-17
4515,342,32,614.0,100,2023-08-03
4516,227,32,466.0,120,2023-02-18
4517,226,1,954.0,138,2024-10-13
4518,23,21,766.0,101,2023-08-19
4519,355,25,651.0,107,2024-01-12
4520,121,12,800.0,65,2024-11-12
4521,20,18,125.0,102,2023-01-15
4522,160,32,379.0,53,2023-11-19
4523,134,17,478.0,134,2023-06-04
4524,35,26,141.0,26,2023-07-24
4525,62,21,253.0,84,2023-02-13
4526,125,19,884.0,111,2024-03-07
4527,107,27,103.0,47,2024-11-24
4528,311,35,863.0,141,2024-10-09
4529,300,22,210.0,80,2024-05-15
4530,9999,999,0.0,87,2023-02-22
4531,258,30,402.0,24,2024-06-11
4532,177,5,510.0,59,2023-08-13
4533,297,10,960.0,56,2024-06-29
4534,100,22,195.0,117,2024-04-04
4535,247,20,477.0,125,2023-04-12
4536,62,7,125.0,116,2024-05-18
4537,281,31,665.0,150,2023-05-27
4538,1,32,555.0,115,2023-10-08
4539,21,17,467.0,139,2023-03-07
4540,133,15,968.0,49,2024-11-26
4541,206,24,572.0,64,2024-02-04
4542,227,20,876.0,46,2024-03-28
4543,140,34,797.0,27,2024-04-06
4544,141,11,545.0,26,2024-11-11
4545,89,19,477.0,95,2024-01-13
4546,259,24,477.0,83,2024-06-22
4547,232,10,728.0,141,2023-04-19
4548,117,25,711.0,133,2024-11-18
4549,330,30,481.0,65,2023-07-13
4550,212,16,385.0,115,2024-02-04
4551,27,27,717.0,40,2024-04-22
4552,298,16,607.0,46,2024-04-18
4553,281,17,3.0,120,2023-03-21
4554,242,9,167.0,63,2024-09-29
4555,335,7,57.0,138,2023-05-26
4556,246,4,335.0,143,2023-05-06
4557,46,2,581.0,82,2023-05-16
4558,220,20,296.0,43,2023-07-06
4559,204,13,977.0,25,2024-04-28
4560,198,12,979.0,88,2023-10-15
4561,241,7,777.0,81,2024-08-21
4562,332,6,69.0,124,2024-07-21
4563,117,27,477.0,104,2023-01-08
4564,348,25,690.0,113,2024-03-03
4565,23,33,614.0,73,2023-01-06
4566,117,20,731.0,111,2024-09-21
4567,64,21,869.0,87,2024-06-24
4568,136,4,0.0,64,2024-11-04
4569,181,14,325.0,130,2023-07-19
4570,57,8,465.0,129,2024-08-12
4571,256,34,231.0,27,2023-05-07
4572,353,6,57.0,150,2024-10-28
4573,57,28,495.0,60,2023-06-07
4574,197,7,0.0,40,2024-11-29
4575,265,25,910.0,90,2023-07-29
4576,284,17,319.0,92,2024-04-15
4577,100,7,856.0,128,2023-01-29
4578,351,11,994.0,138,2024-02-23
4579,296,9,764.0,95,2023-12-02
4580,298,27,477.0,106,2024-01-10
4581,122,1,744.0,94,2024-02-10
4582,32,3,588.0,81,2024-07-18
4583,24,1,415.0,50,2023-07-20
4584,103,8,301.0,109,2024-11-30
4585,42,24,987.0,118,2024-11-12
4586,268,5,37.0,145,2024-07-30
4587,265,24,59.0,108,2024-06-28
4588,334,5,193.0,68,2024-01-28
4589,243,1,477.0,83,2023-06-17
4590,190,24,651.0,52,2023-11-20
4591,295,11,762.0,47,2023-01-13
4592,4,6,848.0,71,2023-03-31
4593,299,22,727.0,29,2023-06-09
4594,185,23,784.0,108,2023-01-07
4595,27,35,116.0,21,2024-05-21
4596,240,21,391.0,150,2024-07-25
4597,188,17,142.0,106,2023-11-12
4598,222,25,0.0,112,2023-01-20
4599,123,10,964.0,111,2023-06-07
4600,323,26,522.0,79,2023-06-02
4601,290,18,364.0,46,2023-10-13
4602,173,22,726.0,47,2023-03-11
4603,253,25,96.0,95,2024-07-27
4604,255,15,178.0,67,2024-09-10
4605,111,8,910.0,80,2024-04-19
4606,124,12,526.0,36,2024-04-20
4607,319,5,540.0,88,2024-03-24
4608,138,14,695.0,144,2023-07-20
4609,131,12,218.0,142,2023-12-25
4610,127,29,153.0,143,2023-07-08
4611,350,26,237.0,66,2024-02-14
4612,134,28,660.0,36,2023-09-17
4613,117,25,449.0,119,2023-01-26
4614,87,21,597.0,52,2024-06-27
4615,296,12,463.0,72,2024-04-04
4616,24,24,830.0,57,2023-09-13
4617,23,22,448.0,58,2024-11-14
4618,268,9,261.0,104,2023-09-19
4619,172,23,160.0,123,2024-03-01
4620,103,5,456.0,132,2023-05-17
4621,201,12,979.0,146,2023-08-25
4622,60,31,210.0,107,2023-11-05
4623,250,6,921.0,114,2023-06-17
4624,187,17,774.0,141,2024-12-01
4625,92,21,431.0,40,2023-08-02
4626,226,1,981.0,120,2023-10-04
4627,210,12,446.0,87,2024-08-01
4628,188,29,352.0,49,2024-04-28
4629,331,20,1000.0,110,2024-07-15
4630,9999,999,0.0,99,2023-04-09
4631,97,6,0.0,149,2024-04-05
4632,136,1,188.0,50,2023-03-15
4633,206,22,709.0,71,2023-02-15
4634,328,16,689.0,139,2023-04-20
4635,89,32,373.0,25,2024-11-25
4636,96,7,458.0,24,2023-11-29
4637,356,13,726.0,61,2024-06-22
4638,294,29,813.0,103,2023-10-16
4639,297,17,265.0,124,2024-01-18
4640,325,6,219.0,82,2024-04-20
4641,68,21,839.0,66,2023-06-14
4642,243,23,602.0,129,2023-11-03
4643,251,13,361.0,72,2023-06-14
4644,31,23,673.0,148,2023-08-30
4645,30,16,748.0,104,2024-10-25
4646,28,10,254.0,55,2023-01-14
4647,125,35,929.0,51,2023-03-04
4648,214,28,186.0,42,2023-06-24
4649,10,15,875.0,124,2024-05-08
4650,216,20,524.0,85,2023-11-20
4651,148,10,528.0,45,2023-10-29
4652,158,35,888.0,55,2024-11-26
4653,73,18,293.0,65,2024-04-01
4654,247,16,650.0,27,2024-10-27
4655,244,6,219.0,71,2024-06-03
4656,102,17,770.0,59,2024-07-01
4657,62,32,366.0,150,2023-04-14
4658,57,12,609.0,124,2024-02-02
4659,320,11,89.0,145,2023-02-15
4660,2,15,228.0,24,2023-08-29
4661,272,33,678.0,102,2023-10-28
4662,265,9,72.0,133,2023-12-03
4663,95,24,469.0,119,2024-10-01
4664,245,6,251.0,101,2024-01-25
4665,273,24,874.0,145,2024-11-24
4666,252,23,512.0,26,2024-07-10
4667,102,24,343.0,80,2024-03-18
4668,258,21,470.0,51,2023-01-31
4669,348,10,186.0,121,2024-05-15
4670,259,31,279.0,33,2024-01-25
4671,55,20,370.0,79,2024-04-16
4672,9999,999,0.0,62,2023-03-05
4673,152,13,775.0,91,2023-06-24
4674,40,19,13.0,47,2024-07-27
4675,156,5,642.0,109,2023-12-24
4676,75,2,477.0,62,2024-12-03
4677,77,27,973.0,137,2023-09-16
4678,200,26,205.0,59,2024-04-07
4679,259,28,179.0,79,2023-04-02
4680,189,15,940.0,34,2024-03-24
4681,204,32,855.0,129,2023-07-29
4682,194,10,114.0,104,2023-05-03
4683,360,13,18.0,103,2023-10-24
4684,149,23,505.0,71,2023-08-17
4685,275,23,919.0,103,2024-05-28
4686,268,27,255.0,84,2023-04-25
4687,355,3,0.0,47,2023-01-01
4688,179,20,762.0,50,2024-05-29
4689,225,13,989.0,83,2024-07-09
4690,265,13,797.0,42,2024-02-24
4691,216,35,186.0,118,2024-02-21
4692,347,25,531.0,80,2024-01-30
4693,314,17,161.0,32,2023-10-26
4694,9999,999,0.0,119,2023-07-04
4695,308,34,28.0,74,2023-05-30
4696,77,34,164.0,148,2023-01-29
4697,110,1,542.0,135,2023-08-06
4698,349,18,68.0,31,2023-11-21
4699,266,6,687.0,64,2023-06-01
4700,208,35,477.0,24,2023-07-01
4701,125,2,65.0,142,2024-01-05
4702,291,6,0.0,139,2023-08-14
4703,174,19,338.0,35,2024-08-09
4704,328,5,193.0,64,2023-05-31
4705,250,12,432.0,55,2023-01-21
4706,360,2,152.0,104,2024-12-14
4707,153,3,610.0,29,2023-04-12
4708,358,13,464.0,123,2023-11-02
4709,135,14,188.0,46,2023-04-24
4710,325,5,970.0,121,2023-03-03
4711,115,11,507.0,65,2023-03-29
4712,116,24,734.0,71,2024-07-19
4713,31,20,947.0,127,2024-04-26
4714,126,8,480.0,32,2023-11-23
4715,162,4,534.0,25,2023-07-31
4716,76,12,126.0,60,2023-09-01
4717,70,5,312.0,41,2023-11-12
4718,9999,999,0.0,34,2024-01-18
4719,6,21,17.0,108,2023-02-07
4720,342,30,592.0,99,2023-03-04
4721,64,6,738.0,97,2023-10-12
4722,24,27,126.0,131,2024-05-29
4723,157,23,149.0,71,2024-01-31
4724,137,33,4.0,125,2023-01-24
4725,153,3,993.0,41,2023-10-11
4726,160,16,262.0,136,2023-06-23
4727,319,17,241.0,23,2023-02-07
4728,20,6,135.0,106,2024-04-05
4729,241,18,56.0,38,2023-12-25
4730,280,2,578.0,60,2024-05-25
4731,286,16,734.0,103,2023-05-10
4732,227,2,941.0,128,2023-05-10
4733,270,22,872.0,33,2024-03-25
4734,131,21,73.0,57,2024-09-20
4735,195,7,374.0,115,2024-04-08
4736,327,33,929.0,32,2024-03-30
4737,320,33,771.0,112,2023-03-24
4738,116,32,969.0,141,2024-08-22
4739,35,10,861.0,64,2023-08-19
4740,19,33,791.0,114,2023-04-03
4741,63,35,769.0,100,2024-04-29
4742,15,15,529.0,135,2024-06-20
4743,114,16,924.0,56,2023-08-12
4744,193,16,625.0,114,2024-12-07
4745,343,11,334.0,43,2024-03-11
4746,25,17,749.0,134,2023-05-02
4747,9999,999,0.0,110,2023-06-12
4748,161,29,292.0,130,2023-02-18
4749,9999,999,0.0,29,2024-09-20
4750,128,24,89.0,46,2024-04-12
4751,55,27,514.0,50,2024-09-21
4752,280,22,352.0,52,2023-11-13
4753,105,7,0.0,117,2023-11-10
4754,55,29,700.0,146,2024-08-09
4755,278,17,182.0,86,2024-04-19
4756,234,29,968.0,65,2023-01-20
4757,122,15,470.0,35,2023-09-19
4758,308,29,771.0,20,2023-12-21
4759,284,26,973.0,57,2024-05-28
4760,98,35,149.0,21,2023-10-22
4761,152,10,320.0,23,2024-12-26
4762,183,31,301.0,81,2023-03-23
4763,22,24,32.0,51,2023-12-08
4764,328,11,107.0,41,2024-09-13
4765,9,32,78.0,45,2023-01-24
4766,70,21,540.0,96,2023-03-26
4767,93,30,187.0,100,2024-11-22
4768,180,12,316.0,79,2023-08-16
4769,43,13,163.0,137,2023-10-28
4770,326,18,488.0,99,2023-12-26
4771,101,22,115.0,72,2023-08-12
4772,271,29,477.0,20,2024-05-02
4773,46,18,477.0,69,2024-03-06
4774,47,27,848.0,125,2024-06-26
4775,318,19,619.0,78,2024-05-23
4776,148,35,735.0,148,2024-11-12
4777,267,21,859.0,112,2024-08-30
4778,354,18,346.0,64,2024-09-11
4779,92,33,218.0,136,2023-03-04
4780,172,21,593.0,132,2024-03-15
4781,74,10,828.0,126,2024-02-28
4782,6,7,853.0,76,2023-09-06
4783,324,21,496.0,117,2024-08-30
4784,18,3,923.0,91,2023-07-05
4785,225,21,336.0,57,2024-03-22
4786,15,20,856.0,88,2023-12-06
4787,13,35,477.0,53,2023-09-13
4788,61,9,284.0,55,2024-07-26
4789,11,11,9.0,104,2023-03-16
4790,91,2,250.0,108,2023-06-29
4791,75,26,801.0,39,2023-12-29
4792,32,11,129.0,60,2023-10-08
4793,222,20,57.0,143,2023-11-03
4794,152,18,1000.0,126,2023-08-24
4795,25,2,383.0,25,2023-07-08
4796,92,26,999.0,36,2023-11-04
4797,87,23,93.0,58,2023-07-31
4798,167,7,839.0,127,2024-04-10
4799,340,12,249.0,100,2024-05-15
4800,324,21,126.0,137,2024-11-20
4801,207,33,960.0,70,2024-01-07
4802,195,31,824.0,146,2023-07-15
4803,360,21,314.0,86,2024-04-10
4804,204,4,477.0,83,2023-08-31
4805,230,3,556.0,22,2024-04-06
4806,273,35,477.0,78,2024-06-28
4807,165,33,713.0,112,2024-10-31
4808,203,26,363.0,106,2024-02-02
4809,339,22,829.0,81,2024-07-12
4810,94,4,68.0,129,2024-02-29
4811,13,34,95.0,27,2023-12-03
4812,10,11,703.0,38,2023-12-24
4813,46,22,249.0,91,2023-05-07
4814,358,9,345.0,148,2023-03-18
4815,65,18,203.0,135,2023-09-16
4816,206,7,675.0,35,2024-12-03
4817,137,19,716.0,102,2023-04-20
4818,122,16,50.0,103,2024-08-30
4819,86,35,477.0,40,2023-03-20
4820,82,35,145.0,119,2024-07-29
4821,356,27,701.0,118,2023-04-28
4822,171,19,105.0,123,2024-10-10
4823,4,1,696.0,148,2024-02-21
4824,1,21,190.0,71,2023-01-13
4825,7,32,494.0,116,2024-08-13
4826,21,4,425.0,80,2023-02-18
4827,96,14,951.0,43,2023-02-16
4828,39,13,362.0,130,2023-02-06
4829,312,21,708.0,78,2023-06-04
4830,91,32,302.0,117,2024-10-03
4831,337,26,164.0,124,2023-07-06
4832,181,30,821.0,99,2023-02-17
4833,336,11,69.0,139,2023-07-20
4834,128,17,839.0,99,2024-07-20
4835,173,11,187.0,127,2024-06-25
4836,216,9,182.0,136,2023-09-30
4837,337,24,269.0,119,2024-03-10
4838,90,31,936.0,144,2023-02-26
4839,358,3,142.0,116,2024-10-18
4840,282,9,610.0,21,2023-03-14
4841,216,1,934.0,79,2023-09-13
4842,269,17,426.0,56,2024-05-06
4843,305,10,691.0,99,2023-03-16
4844,245,27,391.0,49,2023-07-18
4845,228,29,145.0,96,2023-04-24
4846,56,33,369.0,46,2024-06-21
4847,282,31,256.0,111,2024-09-24
4848,9999,999,0.0,127,2024-01-31
4849,263,15,689.0,126,2024-10-08
4850,321,4,205.0,86,2024-01-16
4851,274,32,150.0,88,2023-04-03
4852,344,6,126.0,93,2023-11-24
4853,158,29,528.0,39,2023-09-25
4854,161,9,861.0,37,2024-01-12
4855,284,22,907.0,53,2023-08-28
4856,325,4,965.0,90,2023-07-15
4857,260,26,598.0,122,2023-07-10
4858,54,35,979.0,121,2024-04-28
4859,12,7,482.0,48,2024-10-05
4860,270,13,477.0,84,2024-11-26
4861,343,7,477.0,116,2023-02-05
4862,157,18,235.0,59,2024-08-27
4863,9999,999,0.0,26,2023-04-30
4864,280,17,161.0,91,2023-12-08
4865,275,22,56.0,29,2023-09-25
4866,270,21,124.0,88,2023-02-14
4867,146,17,715.0,150,2023-05-29
4868,217,25,477.0,97,2023-01-15
4869,64,18,858.0,44,2024-05-29
4870,48,35,342.0,62,2024-03-20
4871,284,11,230.0,25,2024-03-01
4872,208,15,365.0,142,2024-06-25
4873,249,22,918.0,138,2023-04-09
4874,331,16,4.0,91,2023-02-22
4875,340,17,112.0,121,2023-04-23
4876,300,26,283.0,71,2024-11-09
4877,9999,999,0.0,85,2023-06-21
4878,202,10,122.0,45,2024-02-15
4879,248,24,435.0,126,2024-06-23
4880,23,26,541.0,51,2024-10-10
4881,37,17,810.0,34,2023-08-02
4882,138,1,236.0,102,2023-08-23
4883,76,34,356.0,31,2023-03-07
4884,331,25,0.0,85,2024-07-19
4885,303,30,785.0,39,2023-05-08
4886,244,28,71.0,95,2024-03-03
4887,175,11,985.0,83,2023-02-15
4888,288,18,0.0,30,2024-11-25
4889,292,31,731.0,114,2024-02-19
4890,265,9,686.0,69,2024-07-21
4891,87,13,355.0,126,2024-06-30
4892,7,7,224.0,40,2024-03-07
4893,43,4,950.0,74,2023-01-31
4894,102,28,418.0,28,2024-04-19
4895,153,27,578.0,51,2023-10-26
4896,352,19,293.0,137,2024-11-26
4897,166,13,855.0,131,2024-04-08
4898,6,16,262.0,141,2023-01-15
4899,243,26,277.0,147,2023-10-30
4900,126,12,467.0,144,2024-07-30
4901,157,17,788.0,44,2024-07-17
4902,261,34,29.0,149,2023-02-10
4903,121,8,207.0,43,2024-07-28
4904,249,15,648.0,108,2023-01-21
4905,46,1,843.0,115,2023-08-19
4906,245,11,664.0,28,2023-11-11
4907,263,20,477.0,132,2023-08-04
4908,55,4,826.0,144,2024-08-22
4909,109,12,414.0,63,2024-01-26
4910,186,32,494.0,140,2023-07-05
4911,99,19,806.0,92,2023-09-15
4912,139,15,166.0,51,2024-01-09
4913,36,22,542.0,75,2023-02-20
4914,286,28,949.0,127,2024-09-26
4915,329,12,924.0,65,2024-03-10
4916,182,1,888.0,52,2023-05-18
4917,117,24,67.0,120,2023-05-04
4918,20,9,851.0,41,2023-06-29
4919,320,17,345.0,49,2024-12-12
4920,105,12,338.0,141,2024-08-10
4921,170,26,658.0,71,2023-10-24
4922,48,22,662.0,109,2023-05-13
4923,323,5,326.0,47,2023-10-31
4924,321,4,819.0,79,2024-10-24
4925,199,31,614.0,63,2024-10-23
4926,233,6,199.0,46,2024-02-04
4927,189,24,464.0,78,2024-01-28
4928,207,8,375.0,47,2023-07-22
4929,59,4,995.0,88,2023-03-10
4930,260,10,593.0,78,2024-09-14
4931,126,26,313.0,84,2023-03-20
4932,333,17,639.0,129,2024-06-09
4933,20,19,581.0,98,2023-11-04
4934,74,21,587.0,46,2023-02-02
4935,354,23,520.0,111,2024-04-25
4936,202,29,571.0,99,2024-10-03
4937,282,1,628.0,41,2023-01-23
4938,125,33,214.0,148,2024-10-28
4939,292,32,387.0,127,2023-04-08
4940,136,17,477.0,30,2024-05-12
4941,87,4,749.0,35,2023-10-13
4942,25,18,535.0,80,2024-05-10
4943,194,8,337.0,45,2024-04-09
4944,82,10,808.0,85,2024-02-09
4945,274,13,804.0,143,2024-06-06
4946,45,12,97.0,139,2023-01-14
4947,285,27,1.0,59,2023-09-05
4948,59,24,713.0,83,2024-11-11
4949,303,24,29.0,57,2023-01-08
4950,104,30,24.0,82,2024-02-21
4951,106,8,737.0,147,2024-06-13
4952,247,13,571.0,42,2024-12-11
4953,8,6,490.0,77,2023-06-24
4954,307,2,297.0,27,2023-06-25
4955,357,2,355.0,112,2024-10-20
4956,192,33,483.0,91,2024-09-24
4957,131,33,463.0,48,2023-01-08
4958,263,10,338.0,46,2024-01-01
4959,9999,999,0.0,57,2023-01-23
4960,76,26,603.0,97,2024-02-25
4961,78,26,99.0,22,2023-01-22
